Request_id,Pickup_point,Driver id,Status,Request_timestamp,Drop_timestamp,Request_date,Request_time,Drop_date,Drop_time,Request_hour,Request_day,Time_slot,Trip_completed
3431,Airport,181,Trip Completed,13-07-2016 16:03,13-07-2016 16:46,13-07-2016,16:03:13,13-07-2016,16:46:54,16,Wednesday,Evening,TRUE
3634,City,181,Trip Completed,13-07-2016 19:00,13-07-2016 19:54,13-07-2016,19:00:49,13-07-2016,19:54:19,19,Wednesday,Evening,TRUE
4592,City,181,Trip Completed,14-07-2016 10:09,14-07-2016 10:38,14-07-2016,10:09:16,14-07-2016,10:38:27,10,Thursday,Morning,TRUE
5705,City,181,Trip Completed,15-07-2016 07:32,15-07-2016 08:16,15-07-2016,07:32:41,15-07-2016,08:16:15,7,Friday,Early Morning,TRUE
6056,Airport,181,Trip Completed,15-07-2016 13:35,15-07-2016 14:02,15-07-2016,13:35:56,15-07-2016,14:02:50,13,Friday,Afternoon,TRUE
325,City,182,Trip Completed,11-07-2016 07:34,11-07-2016 08:44,11-07-2016,07:34:00,11-07-2016,08:44:00,7,Monday,Early Morning,TRUE
1015,City,182,Trip Completed,11-07-2016 19:15,11-07-2016 20:11,11-07-2016,19:15:00,11-07-2016,20:11:00,19,Monday,Evening,TRUE
1308,City,182,Trip Completed,11-07-2016 22:41,11-07-2016 23:54,11-07-2016,22:41:00,11-07-2016,23:54:00,22,Monday,Night,TRUE
1667,City,182,Trip Completed,12-07-2016 07:42,12-07-2016 08:03,12-07-2016,07:42:00,12-07-2016,08:03:00,7,Tuesday,Early Morning,TRUE
2436,Airport,182,Trip Completed,12-07-2016 20:15,12-07-2016 20:46,12-07-2016,20:15:00,12-07-2016,20:46:00,20,Tuesday,Night,TRUE
2865,City,182,Trip Completed,13-07-2016 05:42,13-07-2016 06:25,13-07-2016,05:42:33,13-07-2016,06:25:57,5,Wednesday,Early Morning,TRUE
3397,City,182,Trip Completed,13-07-2016 15:00,13-07-2016 15:58,13-07-2016,15:00:02,13-07-2016,15:58:30,15,Wednesday,Afternoon,TRUE
4040,Airport,182,Trip Completed,14-07-2016 00:38,14-07-2016 01:50,14-07-2016,00:38:21,14-07-2016,01:50:05,0,Thursday,Late Night,TRUE
4094,City,182,Trip Completed,14-07-2016 03:09,14-07-2016 03:44,14-07-2016,03:09:17,14-07-2016,03:44:55,3,Thursday,Late Night,TRUE
4568,Airport,182,Trip Completed,14-07-2016 09:50,14-07-2016 10:22,14-07-2016,09:50:59,14-07-2016,10:22:31,9,Thursday,Morning,TRUE
5105,City,182,Trip Completed,14-07-2016 19:59,14-07-2016 20:37,14-07-2016,19:59:57,14-07-2016,20:37:28,19,Thursday,Evening,TRUE
573,Airport,183,Trip Completed,11-07-2016 10:57,11-07-2016 11:30,11-07-2016,10:57:00,11-07-2016,11:30:00,10,Monday,Morning,TRUE
789,City,183,Trip Completed,11-07-2016 16:54,11-07-2016 17:36,11-07-2016,16:54:00,11-07-2016,17:36:00,16,Monday,Evening,TRUE
1525,City,183,Trip Completed,12-07-2016 05:48,12-07-2016 06:46,12-07-2016,05:48:00,12-07-2016,06:46:00,5,Tuesday,Early Morning,TRUE
2786,Airport,183,Trip Completed,13-07-2016 04:54,13-07-2016 05:34,13-07-2016,04:54:15,13-07-2016,05:34:02,4,Wednesday,Early Morning,TRUE
3143,Airport,183,Trip Completed,13-07-2016 08:52,13-07-2016 09:57,13-07-2016,08:52:45,13-07-2016,09:57:50,8,Wednesday,Morning,TRUE
3917,City,183,Trip Completed,13-07-2016 22:15,13-07-2016 23:23,13-07-2016,22:15:07,13-07-2016,23:23:04,22,Wednesday,Night,TRUE
4375,City,183,Trip Completed,14-07-2016 07:38,14-07-2016 08:42,14-07-2016,07:38:26,14-07-2016,08:42:05,7,Thursday,Early Morning,TRUE
6345,City,183,Trip Completed,15-07-2016 18:44,15-07-2016 19:57,15-07-2016,18:44:57,15-07-2016,19:57:43,18,Friday,Evening,TRUE
169,City,184,Trip Completed,11-07-2016 05:45,11-07-2016 06:48,11-07-2016,05:45:00,11-07-2016,06:48:00,5,Monday,Early Morning,TRUE
537,City,184,Trip Completed,11-07-2016 10:05,11-07-2016 10:57,11-07-2016,10:05:00,11-07-2016,10:57:00,10,Monday,Morning,TRUE
682,City,184,Trip Completed,11-07-2016 13:32,11-07-2016 14:19,11-07-2016,13:32:00,11-07-2016,14:19:00,13,Monday,Afternoon,TRUE
1384,City,184,Trip Completed,12-07-2016 01:15,12-07-2016 02:18,12-07-2016,01:15:00,12-07-2016,02:18:00,1,Tuesday,Late Night,TRUE
2167,Airport,184,Trip Completed,12-07-2016 17:30,12-07-2016 18:30,12-07-2016,17:30:00,12-07-2016,18:30:00,17,Tuesday,Evening,TRUE
2295,City,184,Trip Completed,12-07-2016 18:48,12-07-2016 19:12,12-07-2016,18:48:00,12-07-2016,19:12:00,18,Tuesday,Evening,TRUE
3109,City,184,Trip Completed,13-07-2016 08:22,13-07-2016 09:18,13-07-2016,08:22:49,13-07-2016,09:18:31,8,Wednesday,Morning,TRUE
3293,City,184,Trip Completed,13-07-2016 11:18,13-07-2016 11:52,13-07-2016,11:18:02,13-07-2016,11:52:17,11,Wednesday,Morning,TRUE
3444,City,184,Trip Completed,13-07-2016 16:33,13-07-2016 17:49,13-07-2016,16:33:05,13-07-2016,17:49:15,16,Wednesday,Evening,TRUE
3660,Airport,184,Trip Completed,13-07-2016 19:22,13-07-2016 19:51,13-07-2016,19:22:51,13-07-2016,19:51:44,19,Wednesday,Evening,TRUE
4693,City,184,Trip Completed,14-07-2016 13:01,14-07-2016 14:10,14-07-2016,13:01:23,14-07-2016,14:10:11,13,Thursday,Afternoon,TRUE
5214,Airport,184,Trip Completed,14-07-2016 20:59,14-07-2016 21:48,14-07-2016,20:59:09,14-07-2016,21:48:04,20,Thursday,Night,TRUE
5570,City,184,Trip Completed,15-07-2016 05:53,15-07-2016 06:17,15-07-2016,05:53:21,15-07-2016,06:17:39,5,Friday,Early Morning,TRUE
6003,Airport,184,Trip Completed,15-07-2016 12:09,15-07-2016 12:57,15-07-2016,12:09:01,15-07-2016,12:57:34,12,Friday,Afternoon,TRUE
6663,Airport,184,Trip Completed,15-07-2016 22:22,15-07-2016 23:03,15-07-2016,22:22:03,15-07-2016,23:03:25,22,Friday,Night,TRUE
616,Airport,185,Trip Completed,11-07-2016 12:05,11-07-2016 12:48,11-07-2016,12:05:00,11-07-2016,12:48:00,12,Monday,Afternoon,TRUE
1056,City,185,Trip Completed,11-07-2016 19:49,11-07-2016 20:28,11-07-2016,19:49:00,11-07-2016,20:28:00,19,Monday,Evening,TRUE
1903,City,185,Trip Completed,12-07-2016 10:36,12-07-2016 11:32,12-07-2016,10:36:00,12-07-2016,11:32:00,10,Tuesday,Morning,TRUE
2643,City,185,Trip Completed,12-07-2016 22:37,12-07-2016 23:34,12-07-2016,22:37:00,12-07-2016,23:34:00,22,Tuesday,Night,TRUE
3291,City,185,Trip Completed,13-07-2016 11:10,13-07-2016 12:31,13-07-2016,11:10:05,13-07-2016,12:31:07,11,Wednesday,Morning,TRUE
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016 23:20,13-07-2016,22:50:47,13-07-2016,23:20:24,22,Wednesday,Night,TRUE
4007,City,185,Trip Completed,13-07-2016 23:46,14-07-2016 00:23,13-07-2016,23:46:19,14-07-2016,00:23:39,23,Wednesday,Night,TRUE
4234,City,185,Trip Completed,14-07-2016 05:59,14-07-2016 07:01,14-07-2016,05:59:10,14-07-2016,07:01:16,5,Thursday,Early Morning,TRUE
4388,Airport,185,Trip Completed,14-07-2016 07:50,14-07-2016 08:48,14-07-2016,07:50:14,14-07-2016,08:48:46,7,Thursday,Early Morning,TRUE
4964,City,185,Trip Completed,14-07-2016 18:34,14-07-2016 19:13,14-07-2016,18:34:51,14-07-2016,19:13:08,18,Thursday,Evening,TRUE
5544,City,185,Trip Completed,15-07-2016 05:23,15-07-2016 05:56,15-07-2016,05:23:42,15-07-2016,05:56:52,5,Friday,Early Morning,TRUE
6217,City,185,Trip Completed,15-07-2016 17:33,15-07-2016 18:00,15-07-2016,17:33:50,15-07-2016,18:00:13,17,Friday,Evening,TRUE
1345,Airport,186,Trip Completed,11-07-2016 23:37,12-07-2016 00:09,11-07-2016,23:37:00,12-07-2016,00:09:00,23,Monday,Night,TRUE
1874,Airport,186,Trip Completed,12-07-2016 09:56,12-07-2016 10:42,12-07-2016,09:56:00,12-07-2016,10:42:00,9,Tuesday,Morning,TRUE
2413,City,186,Trip Completed,12-07-2016 20:02,12-07-2016 21:16,12-07-2016,20:02:00,12-07-2016,21:16:00,20,Tuesday,Night,TRUE
3068,City,186,Trip Completed,13-07-2016 07:59,13-07-2016 08:49,13-07-2016,07:59:50,13-07-2016,08:49:05,7,Wednesday,Early Morning,TRUE
3452,City,186,Trip Completed,13-07-2016 16:52,13-07-2016 17:25,13-07-2016,16:52:55,13-07-2016,17:25:52,16,Wednesday,Evening,TRUE
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016 00:55,14-07-2016,00:22:54,14-07-2016,00:55:13,0,Thursday,Late Night,TRUE
4438,Airport,186,Trip Completed,14-07-2016 08:27,14-07-2016 09:12,14-07-2016,08:27:23,14-07-2016,09:12:29,8,Thursday,Morning,TRUE
5521,Airport,186,Trip Completed,15-07-2016 05:19,15-07-2016 06:27,15-07-2016,05:19:12,15-07-2016,06:27:48,5,Friday,Early Morning,TRUE
5832,City,186,Trip Completed,15-07-2016 09:00,15-07-2016 09:55,15-07-2016,09:00:26,15-07-2016,09:55:12,9,Friday,Morning,TRUE
5990,Airport,186,Trip Completed,15-07-2016 11:43,15-07-2016 12:40,15-07-2016,11:43:12,15-07-2016,12:40:49,11,Friday,Morning,TRUE
6254,City,186,Trip Completed,15-07-2016 17:57,15-07-2016 18:50,15-07-2016,17:57:37,15-07-2016,18:50:37,17,Friday,Evening,TRUE
320,City,187,Trip Completed,11-07-2016 07:32,11-07-2016 08:44,11-07-2016,07:32:00,11-07-2016,08:44:00,7,Monday,Early Morning,TRUE
717,City,187,Trip Completed,11-07-2016 14:52,11-07-2016 15:46,11-07-2016,14:52:00,11-07-2016,15:46:00,14,Monday,Afternoon,TRUE
2074,City,187,Trip Completed,12-07-2016 15:32,12-07-2016 16:24,12-07-2016,15:32:00,12-07-2016,16:24:00,15,Tuesday,Afternoon,TRUE
4576,Airport,187,Trip Completed,14-07-2016 09:57,14-07-2016 11:13,14-07-2016,09:57:29,14-07-2016,11:13:05,9,Thursday,Morning,TRUE
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016 06:01,15-07-2016,05:11:38,15-07-2016,06:01:35,5,Friday,Early Morning,TRUE
173,City,188,Trip Completed,11-07-2016 05:45,11-07-2016 06:30,11-07-2016,05:45:00,11-07-2016,06:30:00,5,Monday,Early Morning,TRUE
698,City,188,Trip Completed,11-07-2016 14:00,11-07-2016 14:49,11-07-2016,14:00:00,11-07-2016,14:49:00,14,Monday,Afternoon,TRUE
2039,Airport,188,Trip Completed,12-07-2016 14:29,12-07-2016 15:18,12-07-2016,14:29:00,12-07-2016,15:18:00,14,Tuesday,Afternoon,TRUE
2467,Airport,188,Trip Completed,12-07-2016 20:34,12-07-2016 21:41,12-07-2016,20:34:00,12-07-2016,21:41:00,20,Tuesday,Night,TRUE
2676,Airport,188,Trip Completed,12-07-2016 23:53,13-07-2016 00:26,12-07-2016,23:53:00,13-07-2016,00:26:55,23,Tuesday,Night,TRUE
3038,City,188,Trip Completed,13-07-2016 07:37,13-07-2016 08:33,13-07-2016,07:37:29,13-07-2016,08:33:39,7,Wednesday,Early Morning,TRUE
4003,Airport,188,Trip Completed,13-07-2016 23:40,14-07-2016 00:38,13-07-2016,23:40:51,14-07-2016,00:38:46,23,Wednesday,Night,TRUE
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016 05:53,14-07-2016,04:40:41,14-07-2016,05:53:29,4,Thursday,Early Morning,TRUE
4611,City,188,Trip Completed,14-07-2016 10:34,14-07-2016 11:19,14-07-2016,10:34:17,14-07-2016,11:19:06,10,Thursday,Morning,TRUE
4975,City,188,Trip Completed,14-07-2016 18:42,14-07-2016 19:18,14-07-2016,18:42:37,14-07-2016,19:18:51,18,Thursday,Evening,TRUE
5664,City,188,Trip Completed,15-07-2016 07:03,15-07-2016 07:46,15-07-2016,07:03:01,15-07-2016,07:46:59,7,Friday,Early Morning,TRUE
6006,Airport,188,Trip Completed,15-07-2016 12:17,15-07-2016 13:25,15-07-2016,12:17:49,15-07-2016,13:25:21,12,Friday,Afternoon,TRUE
6329,City,188,Trip Completed,15-07-2016 18:43,15-07-2016 19:36,15-07-2016,18:43:35,15-07-2016,19:36:59,18,Friday,Evening,TRUE
2779,Airport,189,Trip Completed,13-07-2016 04:46,13-07-2016 05:41,13-07-2016,04:46:08,13-07-2016,05:41:19,4,Wednesday,Early Morning,TRUE
4216,Airport,189,Trip Completed,14-07-2016 05:38,14-07-2016 06:36,14-07-2016,05:38:23,14-07-2016,06:36:36,5,Thursday,Early Morning,TRUE
4711,Airport,189,Trip Completed,14-07-2016 13:18,14-07-2016 13:56,14-07-2016,13:18:22,14-07-2016,13:56:11,13,Thursday,Afternoon,TRUE
4825,City,189,Trip Completed,14-07-2016 17:22,14-07-2016 18:17,14-07-2016,17:22:06,14-07-2016,18:17:49,17,Thursday,Evening,TRUE
6175,City,189,Trip Completed,15-07-2016 16:55,15-07-2016 17:49,15-07-2016,16:55:44,15-07-2016,17:49:26,16,Friday,Evening,TRUE
2445,City,190,Trip Completed,12-07-2016 20:18,12-07-2016 21:04,12-07-2016,20:18:00,12-07-2016,21:04:00,20,Tuesday,Night,TRUE
2714,Airport,190,Trip Completed,13-07-2016 01:52,13-07-2016 02:51,13-07-2016,01:52:50,13-07-2016,02:51:32,1,Wednesday,Late Night,TRUE
3089,Airport,190,Trip Completed,13-07-2016 08:11,13-07-2016 08:53,13-07-2016,08:11:13,13-07-2016,08:53:42,8,Wednesday,Morning,TRUE
3462,Airport,190,Trip Completed,13-07-2016 17:10,13-07-2016 17:52,13-07-2016,17:10:30,13-07-2016,17:52:31,17,Wednesday,Evening,TRUE
4462,Airport,190,Trip Completed,14-07-2016 08:40,14-07-2016 09:22,14-07-2016,08:40:30,14-07-2016,09:22:57,8,Thursday,Morning,TRUE
4698,City,190,Trip Completed,14-07-2016 13:07,14-07-2016 14:13,14-07-2016,13:07:35,14-07-2016,14:13:30,13,Thursday,Afternoon,TRUE
5098,Airport,190,Trip Completed,14-07-2016 19:50,14-07-2016 20:27,14-07-2016,19:50:28,14-07-2016,20:27:04,19,Thursday,Evening,TRUE
6711,City,190,Trip Completed,15-07-2016 23:07,16-07-2016 00:11,15-07-2016,23:07:06,16-07-2016,00:11:21,23,Friday,Night,TRUE
146,Airport,191,Trip Completed,11-07-2016 05:29,11-07-2016 06:08,11-07-2016,05:29:00,11-07-2016,06:08:00,5,Monday,Early Morning,TRUE
652,Airport,191,Trip Completed,11-07-2016 12:43,11-07-2016 13:29,11-07-2016,12:43:00,11-07-2016,13:29:00,12,Monday,Afternoon,TRUE
1947,Airport,191,Trip Completed,12-07-2016 11:33,12-07-2016 12:09,12-07-2016,11:33:00,12-07-2016,12:09:00,11,Tuesday,Morning,TRUE
2236,Airport,191,Trip Completed,12-07-2016 18:16,12-07-2016 19:07,12-07-2016,18:16:00,12-07-2016,19:07:00,18,Tuesday,Evening,TRUE
3393,City,191,Trip Completed,13-07-2016 14:42,13-07-2016 15:58,13-07-2016,14:42:19,13-07-2016,15:58:37,14,Wednesday,Afternoon,TRUE
4577,Airport,191,Trip Completed,14-07-2016 09:54,14-07-2016 10:58,14-07-2016,09:54:17,14-07-2016,10:58:21,9,Thursday,Morning,TRUE
4932,City,191,Trip Completed,14-07-2016 18:17,14-07-2016 18:53,14-07-2016,18:17:33,14-07-2016,18:53:49,18,Thursday,Evening,TRUE
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016 02:34,15-07-2016,02:01:30,15-07-2016,02:34:12,2,Friday,Late Night,TRUE
5766,City,191,Trip Completed,15-07-2016 08:19,15-07-2016 09:18,15-07-2016,08:19:48,15-07-2016,09:18:32,8,Friday,Morning,TRUE
6261,Airport,191,Trip Completed,15-07-2016 18:07,15-07-2016 19:07,15-07-2016,18:07:05,15-07-2016,19:07:36,18,Friday,Evening,TRUE
800,Airport,192,Trip Completed,11-07-2016 17:13,11-07-2016 17:56,11-07-2016,17:13:00,11-07-2016,17:56:00,17,Monday,Evening,TRUE
1484,Airport,192,Trip Completed,12-07-2016 05:19,12-07-2016 05:55,12-07-2016,05:19:00,12-07-2016,05:55:00,5,Tuesday,Early Morning,TRUE
1989,Airport,192,Trip Completed,12-07-2016 12:30,12-07-2016 13:01,12-07-2016,12:30:00,12-07-2016,13:01:00,12,Tuesday,Afternoon,TRUE
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016 22:05,13-07-2016,21:27:22,13-07-2016,22:05:11,21,Wednesday,Night,TRUE
4441,City,192,Trip Completed,14-07-2016 08:32,14-07-2016 09:19,14-07-2016,08:32:09,14-07-2016,09:19:29,8,Thursday,Morning,TRUE
4783,Airport,192,Trip Completed,14-07-2016 16:34,14-07-2016 17:21,14-07-2016,16:34:22,14-07-2016,17:21:26,16,Thursday,Evening,TRUE
392,Airport,193,Trip Completed,11-07-2016 08:23,11-07-2016 09:10,11-07-2016,08:23:00,11-07-2016,09:10:00,8,Monday,Morning,TRUE
653,City,193,Trip Completed,11-07-2016 12:47,11-07-2016 13:53,11-07-2016,12:47:00,11-07-2016,13:53:00,12,Monday,Afternoon,TRUE
1283,City,193,Trip Completed,11-07-2016 22:09,11-07-2016 23:18,11-07-2016,22:09:00,11-07-2016,23:18:00,22,Monday,Night,TRUE
1860,City,193,Trip Completed,12-07-2016 09:55,12-07-2016 10:32,12-07-2016,09:55:00,12-07-2016,10:32:00,9,Tuesday,Morning,TRUE
1910,Airport,193,Trip Completed,12-07-2016 10:41,12-07-2016 11:27,12-07-2016,10:41:00,12-07-2016,11:27:00,10,Tuesday,Morning,TRUE
2259,Airport,193,Trip Completed,12-07-2016 18:30,12-07-2016 19:36,12-07-2016,18:30:00,12-07-2016,19:36:00,18,Tuesday,Evening,TRUE
2752,Airport,193,Trip Completed,13-07-2016 03:37,13-07-2016 04:19,13-07-2016,03:37:35,13-07-2016,04:19:45,3,Wednesday,Late Night,TRUE
3385,City,193,Trip Completed,13-07-2016 14:33,13-07-2016 15:21,13-07-2016,14:33:34,13-07-2016,15:21:25,14,Wednesday,Afternoon,TRUE
4915,Airport,193,Trip Completed,14-07-2016 18:12,14-07-2016 19:07,14-07-2016,18:12:32,14-07-2016,19:07:04,18,Thursday,Evening,TRUE
5957,Airport,193,Trip Completed,15-07-2016 10:46,15-07-2016 11:26,15-07-2016,10:46:03,15-07-2016,11:26:56,10,Friday,Morning,TRUE
5992,City,193,Trip Completed,15-07-2016 11:54,15-07-2016 12:39,15-07-2016,11:54:17,15-07-2016,12:39:52,11,Friday,Morning,TRUE
6160,Airport,193,Trip Completed,15-07-2016 16:30,15-07-2016 17:39,15-07-2016,16:30:16,15-07-2016,17:39:38,16,Friday,Evening,TRUE
21,Airport,194,Trip Completed,11-07-2016 01:29,11-07-2016 02:05,11-07-2016,01:29:00,11-07-2016,02:05:00,1,Monday,Late Night,TRUE
106,City,194,Trip Completed,11-07-2016 05:06,11-07-2016 05:38,11-07-2016,05:06:00,11-07-2016,05:38:00,5,Monday,Early Morning,TRUE
512,Airport,194,Trip Completed,11-07-2016 09:47,11-07-2016 10:55,11-07-2016,09:47:00,11-07-2016,10:55:00,9,Monday,Morning,TRUE
760,City,194,Trip Completed,11-07-2016 16:16,11-07-2016 16:54,11-07-2016,16:16:00,11-07-2016,16:54:00,16,Monday,Evening,TRUE
1098,City,194,Trip Completed,11-07-2016 20:15,11-07-2016 21:03,11-07-2016,20:15:00,11-07-2016,21:03:00,20,Monday,Night,TRUE
1314,Airport,194,Trip Completed,11-07-2016 22:44,11-07-2016 23:51,11-07-2016,22:44:00,11-07-2016,23:51:00,22,Monday,Night,TRUE
2746,Airport,194,Trip Completed,13-07-2016 03:14,13-07-2016 04:00,13-07-2016,03:14:15,13-07-2016,04:00:42,3,Wednesday,Late Night,TRUE
3140,Airport,194,Trip Completed,13-07-2016 08:48,13-07-2016 09:41,13-07-2016,08:48:42,13-07-2016,09:41:31,8,Wednesday,Morning,TRUE
3314,City,194,Trip Completed,13-07-2016 12:06,13-07-2016 12:50,13-07-2016,12:06:57,13-07-2016,12:50:35,12,Wednesday,Afternoon,TRUE
4157,Airport,194,Trip Completed,14-07-2016 05:04,14-07-2016 05:32,14-07-2016,05:04:53,14-07-2016,05:32:44,5,Thursday,Early Morning,TRUE
5340,Airport,194,Trip Completed,14-07-2016 22:32,14-07-2016 23:44,14-07-2016,22:32:15,14-07-2016,23:44:30,22,Thursday,Night,TRUE
6257,Airport,194,Trip Completed,15-07-2016 18:03,15-07-2016 19:04,15-07-2016,18:03:39,15-07-2016,19:04:43,18,Friday,Evening,TRUE
564,Airport,195,Trip Completed,11-07-2016 10:20,11-07-2016 11:23,11-07-2016,10:20:00,11-07-2016,11:23:00,10,Monday,Morning,TRUE
1271,Airport,195,Trip Completed,11-07-2016 22:00,11-07-2016 22:38,11-07-2016,22:00:00,11-07-2016,22:38:00,22,Monday,Night,TRUE
1647,Airport,195,Trip Completed,12-07-2016 07:13,12-07-2016 07:51,12-07-2016,07:13:00,12-07-2016,07:51:00,7,Tuesday,Early Morning,TRUE
2767,Airport,195,Trip Completed,13-07-2016 04:07,13-07-2016 04:59,13-07-2016,04:07:13,13-07-2016,04:59:15,4,Wednesday,Early Morning,TRUE
3646,Airport,195,Trip Completed,13-07-2016 19:11,13-07-2016 19:48,13-07-2016,19:11:00,13-07-2016,19:48:13,19,Wednesday,Evening,TRUE
4865,Airport,195,Trip Completed,14-07-2016 17:37,14-07-2016 18:57,14-07-2016,17:37:10,14-07-2016,18:57:28,17,Thursday,Evening,TRUE
6055,Airport,195,Trip Completed,15-07-2016 13:35,15-07-2016 14:32,15-07-2016,13:35:34,15-07-2016,14:32:22,13,Friday,Afternoon,TRUE
6679,Airport,195,Trip Completed,15-07-2016 22:26,15-07-2016 23:08,15-07-2016,22:26:08,15-07-2016,23:08:05,22,Friday,Night,TRUE
283,Airport,196,Trip Completed,11-07-2016 07:01,11-07-2016 07:32,11-07-2016,07:01:00,11-07-2016,07:32:00,7,Monday,Early Morning,TRUE
489,City,196,Trip Completed,11-07-2016 09:29,11-07-2016 10:21,11-07-2016,09:29:00,11-07-2016,10:21:00,9,Monday,Morning,TRUE
1559,Airport,196,Trip Completed,12-07-2016 06:09,12-07-2016 06:53,12-07-2016,06:09:00,12-07-2016,06:53:00,6,Tuesday,Early Morning,TRUE
2545,Airport,196,Trip Completed,12-07-2016 21:20,12-07-2016 21:53,12-07-2016,21:20:00,12-07-2016,21:53:00,21,Tuesday,Night,TRUE
3333,City,196,Trip Completed,13-07-2016 12:35,13-07-2016 13:41,13-07-2016,12:35:14,13-07-2016,13:41:52,12,Wednesday,Afternoon,TRUE
4037,Airport,196,Trip Completed,14-07-2016 00:32,14-07-2016 01:17,14-07-2016,00:32:45,14-07-2016,01:17:01,0,Thursday,Late Night,TRUE
4578,Airport,196,Trip Completed,14-07-2016 09:59,14-07-2016 11:03,14-07-2016,09:59:09,14-07-2016,11:03:54,9,Thursday,Morning,TRUE
4664,City,196,Trip Completed,14-07-2016 12:23,14-07-2016 12:58,14-07-2016,12:23:06,14-07-2016,12:58:01,12,Thursday,Afternoon,TRUE
4756,City,196,Trip Completed,14-07-2016 15:20,14-07-2016 16:23,14-07-2016,15:20:35,14-07-2016,16:23:03,15,Thursday,Afternoon,TRUE
5843,Airport,196,Trip Completed,15-07-2016 09:10,15-07-2016 09:36,15-07-2016,09:10:25,15-07-2016,09:36:13,9,Friday,Morning,TRUE
6045,City,196,Trip Completed,15-07-2016 13:19,15-07-2016 14:00,15-07-2016,13:19:25,15-07-2016,14:00:39,13,Friday,Afternoon,TRUE
6735,Airport,196,Trip Completed,15-07-2016 23:35,16-07-2016 00:11,15-07-2016,23:35:13,16-07-2016,00:11:44,23,Friday,Night,TRUE
335,City,197,Trip Completed,11-07-2016 07:39,11-07-2016 08:23,11-07-2016,07:39:00,11-07-2016,08:23:00,7,Monday,Early Morning,TRUE
558,City,197,Trip Completed,11-07-2016 10:15,11-07-2016 11:12,11-07-2016,10:15:00,11-07-2016,11:12:00,10,Monday,Morning,TRUE
844,City,197,Trip Completed,11-07-2016 17:38,11-07-2016 18:48,11-07-2016,17:38:00,11-07-2016,18:48:00,17,Monday,Evening,TRUE
1186,City,197,Trip Completed,11-07-2016 21:05,11-07-2016 22:16,11-07-2016,21:05:00,11-07-2016,22:16:00,21,Monday,Night,TRUE
1705,City,197,Trip Completed,12-07-2016 08:08,12-07-2016 09:00,12-07-2016,08:08:00,12-07-2016,09:00:00,8,Tuesday,Morning,TRUE
2469,Airport,197,Trip Completed,12-07-2016 20:43,12-07-2016 21:35,12-07-2016,20:43:00,12-07-2016,21:35:00,20,Tuesday,Night,TRUE
2975,Airport,197,Trip Completed,13-07-2016 06:53,13-07-2016 08:04,13-07-2016,06:53:25,13-07-2016,08:04:52,6,Wednesday,Early Morning,TRUE
3641,City,197,Trip Completed,13-07-2016 19:04,13-07-2016 20:04,13-07-2016,19:04:23,13-07-2016,20:04:51,19,Wednesday,Evening,TRUE
4476,Airport,197,Trip Completed,14-07-2016 08:50,14-07-2016 09:38,14-07-2016,08:50:51,14-07-2016,09:38:30,8,Thursday,Morning,TRUE
4969,City,197,Trip Completed,14-07-2016 18:41,14-07-2016 19:09,14-07-2016,18:41:23,14-07-2016,19:09:31,18,Thursday,Evening,TRUE
5737,City,197,Trip Completed,15-07-2016 07:49,15-07-2016 08:58,15-07-2016,07:49:45,15-07-2016,08:58:00,7,Friday,Early Morning,TRUE
6102,City,197,Trip Completed,15-07-2016 14:57,15-07-2016 15:30,15-07-2016,14:57:52,15-07-2016,15:30:03,14,Friday,Afternoon,TRUE
6721,City,197,Trip Completed,15-07-2016 23:23,16-07-2016 00:18,15-07-2016,23:23:48,16-07-2016,00:18:48,23,Friday,Night,TRUE
11,City,198,Trip Completed,11-07-2016 01:00,11-07-2016 01:53,11-07-2016,01:00:00,11-07-2016,01:53:00,1,Monday,Late Night,TRUE
519,City,198,Trip Completed,11-07-2016 09:43,11-07-2016 10:54,11-07-2016,09:43:00,11-07-2016,10:54:00,9,Monday,Morning,TRUE
1994,Airport,198,Trip Completed,12-07-2016 12:49,12-07-2016 13:48,12-07-2016,12:49:00,12-07-2016,13:48:00,12,Tuesday,Afternoon,TRUE
2483,Airport,198,Trip Completed,12-07-2016 20:46,12-07-2016 21:53,12-07-2016,20:46:00,12-07-2016,21:53:00,20,Tuesday,Night,TRUE
2635,City,198,Trip Completed,12-07-2016 22:26,12-07-2016 23:33,12-07-2016,22:26:00,12-07-2016,23:33:00,22,Tuesday,Night,TRUE
