Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Time,Drop Time,Request Hour,Request Day,Trip Completed,Date
438,City,156,Trip Completed,11-07-2016 09:05,07-11-2016 10:14,09:05:00,10:14:00,9,Monday,TRUE,11-07-2016
636,City,156,Trip Completed,11-07-2016 12:25,07-11-2016 13:09,12:25:00,13:09:00,12,Monday,TRUE,11-07-2016
1938,Airport,156,Trip Completed,12-07-2016 11:21,07-12-2016 12:03,11:21:00,12:03:00,11,Tuesday,TRUE,12-07-2016
2129,Airport,156,Trip Completed,12-07-2016 17:06,07-12-2016 18:18,17:06:00,18:18:00,17,Tuesday,TRUE,12-07-2016
3337,Airport,156,Trip Completed,13-07-2016 12:42,13-07-2016 13:50,12:42:45,13:50:52,12,Wednesday,TRUE,13-07-2016
3472,City,156,Trip Completed,13-07-2016 17:16,13-07-2016 18:06,17:16:47,18:06:23,17,Wednesday,TRUE,13-07-2016
3991,City,156,Trip Completed,13-07-2016 23:24,14-07-2016 00:06,23:24:37,00:06:50,23,Wednesday,TRUE,13-07-2016
4221,Airport,156,Trip Completed,14-07-2016 05:46,14-07-2016 06:35,05:46:40,06:35:16,5,Thursday,TRUE,14-07-2016
5719,Airport,156,Trip Completed,15-07-2016 07:45,15-07-2016 08:21,07:45:50,08:21:28,7,Friday,TRUE,15-07-2016
143,Airport,157,Trip Completed,11-07-2016 05:24,07-11-2016 06:01,05:24:00,06:01:00,5,Monday,TRUE,11-07-2016
784,City,157,Trip Completed,11-07-2016 16:50,07-11-2016 17:23,16:50:00,17:23:00,16,Monday,TRUE,11-07-2016
1020,Airport,157,Trip Completed,11-07-2016 19:17,07-11-2016 20:08,19:17:00,20:08:00,19,Monday,TRUE,11-07-2016
2934,City,157,Trip Completed,13-07-2016 06:28,13-07-2016 07:10,06:28:12,07:10:08,6,Wednesday,TRUE,13-07-2016
4073,City,157,Trip Completed,14-07-2016 02:10,14-07-2016 02:54,02:10:36,02:54:21,2,Thursday,TRUE,14-07-2016
4751,City,157,Trip Completed,14-07-2016 15:18,14-07-2016 16:12,15:18:31,16:12:44,15,Thursday,TRUE,14-07-2016
5275,City,157,Trip Completed,14-07-2016 21:38,14-07-2016 22:21,21:38:10,22:21:52,21,Thursday,TRUE,14-07-2016
1262,Airport,158,Trip Completed,11-07-2016 22:00,07-11-2016 23:04,22:00:00,23:04:00,22,Monday,TRUE,11-07-2016
1600,City,158,Trip Completed,12-07-2016 06:39,07-12-2016 07:13,06:39:00,07:13:00,6,Tuesday,TRUE,12-07-2016
2016,City,158,Trip Completed,12-07-2016 13:34,07-12-2016 14:36,13:34:00,14:36:00,13,Tuesday,TRUE,12-07-2016
2370,Airport,158,Trip Completed,12-07-2016 19:37,07-12-2016 20:11,19:37:00,20:11:00,19,Tuesday,TRUE,12-07-2016
3192,Airport,158,Trip Completed,13-07-2016 09:32,13-07-2016 10:42,09:32:25,10:42:22,9,Wednesday,TRUE,13-07-2016
3367,Airport,158,Trip Completed,13-07-2016 13:51,13-07-2016 14:29,13:51:00,14:29:30,13,Wednesday,TRUE,13-07-2016
3952,City,158,Trip Completed,13-07-2016 22:45,13-07-2016 23:41,22:45:09,23:41:02,22,Wednesday,TRUE,13-07-2016
4517,Airport,158,Trip Completed,14-07-2016 09:22,14-07-2016 10:04,09:22:47,10:04:44,9,Thursday,TRUE,14-07-2016
4944,City,158,Trip Completed,14-07-2016 18:33,14-07-2016 19:04,18:33:03,19:04:51,18,Thursday,TRUE,14-07-2016
6037,Airport,158,Trip Completed,15-07-2016 13:03,15-07-2016 14:01,13:03:25,14:01:33,13,Friday,TRUE,15-07-2016
6385,Airport,158,Trip Completed,15-07-2016 19:19,15-07-2016 20:21,19:19:47,20:21:00,19,Friday,TRUE,15-07-2016
398,City,159,Trip Completed,11-07-2016 08:26,07-11-2016 09:32,08:26:00,09:32:00,8,Monday,TRUE,11-07-2016
2163,Airport,159,Trip Completed,12-07-2016 17:30,07-12-2016 18:07,17:30:00,18:07:00,17,Tuesday,TRUE,12-07-2016
3985,Airport,159,Trip Completed,13-07-2016 23:15,14-07-2016 00:33,23:15:18,00:33:31,23,Wednesday,TRUE,13-07-2016
4780,City,159,Trip Completed,14-07-2016 16:29,14-07-2016 16:58,16:29:40,16:58:40,16,Thursday,TRUE,14-07-2016
5453,City,159,Trip Completed,15-07-2016 03:38,15-07-2016 04:28,03:38:02,04:28:09,3,Friday,TRUE,15-07-2016
5807,City,159,Trip Completed,15-07-2016 08:41,15-07-2016 09:11,08:41:35,09:11:58,8,Friday,TRUE,15-07-2016
6074,Airport,159,Trip Completed,15-07-2016 14:07,15-07-2016 14:56,14:07:10,14:56:19,14,Friday,TRUE,15-07-2016
6651,City,159,Trip Completed,15-07-2016 22:06,15-07-2016 22:46,22:06:53,22:46:22,22,Friday,TRUE,15-07-2016
223,Airport,160,Trip Completed,11-07-2016 06:13,07-11-2016 07:05,06:13:00,07:05:00,6,Monday,TRUE,11-07-2016
680,City,160,Trip Completed,11-07-2016 13:30,07-11-2016 14:38,13:30:00,14:38:00,13,Monday,TRUE,11-07-2016
887,Airport,160,Trip Completed,11-07-2016 18:10,07-11-2016 18:47,18:10:00,18:47:00,18,Monday,TRUE,11-07-2016
1689,Airport,160,Trip Completed,12-07-2016 07:51,07-12-2016 08:32,07:51:00,08:32:00,7,Tuesday,TRUE,12-07-2016
1939,City,160,Trip Completed,12-07-2016 11:18,07-12-2016 11:54,11:18:00,11:54:00,11,Tuesday,TRUE,12-07-2016
2182,City,160,Trip Completed,12-07-2016 17:42,07-12-2016 18:30,17:42:00,18:30:00,17,Tuesday,TRUE,12-07-2016
3223,Airport,160,Trip Completed,13-07-2016 09:48,13-07-2016 10:31,09:48:30,10:31:41,9,Wednesday,TRUE,13-07-2016
3819,Airport,160,Trip Completed,13-07-2016 21:08,13-07-2016 21:48,21:08:10,21:48:44,21,Wednesday,TRUE,13-07-2016
4823,Airport,160,Trip Completed,14-07-2016 17:22,14-07-2016 18:38,17:22:20,18:38:29,17,Thursday,TRUE,14-07-2016
5431,Airport,160,Trip Completed,15-07-2016 02:38,15-07-2016 03:23,02:38:30,03:23:54,2,Friday,TRUE,15-07-2016
6353,Airport,160,Trip Completed,15-07-2016 18:57,15-07-2016 19:27,18:57:01,19:27:57,18,Friday,TRUE,15-07-2016
163,City,161,Trip Completed,11-07-2016 05:35,07-11-2016 06:49,05:35:00,06:49:00,5,Monday,TRUE,11-07-2016
706,Airport,161,Trip Completed,11-07-2016 14:12,07-11-2016 15:27,14:12:00,15:27:00,14,Monday,TRUE,11-07-2016
1214,Airport,161,Trip Completed,11-07-2016 21:30,07-11-2016 21:57,21:30:00,21:57:00,21,Monday,TRUE,11-07-2016
1399,City,161,Trip Completed,12-07-2016 02:35,07-12-2016 03:42,02:35:00,03:42:00,2,Tuesday,TRUE,12-07-2016
1574,Airport,161,Trip Completed,12-07-2016 06:26,07-12-2016 07:15,06:26:00,07:15:00,6,Tuesday,TRUE,12-07-2016
1870,City,161,Trip Completed,12-07-2016 10:01,07-12-2016 10:42,10:01:00,10:42:00,10,Tuesday,TRUE,12-07-2016
2267,Airport,161,Trip Completed,12-07-2016 18:33,07-12-2016 19:36,18:33:00,19:36:00,18,Tuesday,TRUE,12-07-2016
2658,Airport,161,Trip Completed,12-07-2016 23:18,13-07-2016 00:03,23:18:00,00:03:21,23,Tuesday,TRUE,12-07-2016
3048,Airport,161,Trip Completed,13-07-2016 07:41,13-07-2016 08:14,07:41:17,08:14:19,7,Wednesday,TRUE,13-07-2016
3301,Airport,161,Trip Completed,13-07-2016 11:41,13-07-2016 12:28,11:41:40,12:28:38,11,Wednesday,TRUE,13-07-2016
3477,City,161,Trip Completed,13-07-2016 17:18,13-07-2016 18:09,17:18:05,18:09:59,17,Wednesday,TRUE,13-07-2016
4371,City,161,Trip Completed,14-07-2016 07:34,14-07-2016 08:24,07:34:57,08:24:33,7,Thursday,TRUE,14-07-2016
445,City,162,Trip Completed,11-07-2016 09:06,07-11-2016 10:05,09:06:00,10:05:00,9,Monday,TRUE,11-07-2016
1100,Airport,162,Trip Completed,11-07-2016 20:10,07-11-2016 20:52,20:10:00,20:52:00,20,Monday,TRUE,11-07-2016
1961,City,162,Trip Completed,12-07-2016 11:53,07-12-2016 12:27,11:53:00,12:27:00,11,Tuesday,TRUE,12-07-2016
3215,Airport,162,Trip Completed,13-07-2016 09:49,13-07-2016 10:57,09:49:32,10:57:30,9,Wednesday,TRUE,13-07-2016
3997,Airport,162,Trip Completed,13-07-2016 23:36,14-07-2016 00:22,23:36:23,00:22:26,23,Wednesday,TRUE,13-07-2016
4385,City,162,Trip Completed,14-07-2016 07:51,14-07-2016 08:24,07:51:59,08:24:08,7,Thursday,TRUE,14-07-2016
4736,City,162,Trip Completed,14-07-2016 14:31,14-07-2016 15:50,14:31:20,15:50:58,14,Thursday,TRUE,14-07-2016
5291,Airport,162,Trip Completed,14-07-2016 21:48,14-07-2016 22:45,21:48:06,22:45:23,21,Thursday,TRUE,14-07-2016
5350,City,162,Trip Completed,14-07-2016 22:52,14-07-2016 23:42,22:52:35,23:42:51,22,Thursday,TRUE,14-07-2016
5768,City,162,Trip Completed,15-07-2016 08:27,15-07-2016 09:30,08:27:01,09:30:13,8,Friday,TRUE,15-07-2016
675,City,163,Trip Completed,11-07-2016 13:24,07-11-2016 13:55,13:24:00,13:55:00,13,Monday,TRUE,11-07-2016
1996,Airport,163,Trip Completed,12-07-2016 12:57,07-12-2016 14:06,12:57:00,14:06:00,12,Tuesday,TRUE,12-07-2016
2510,City,163,Trip Completed,12-07-2016 21:01,07-12-2016 21:50,21:01:00,21:50:00,21,Tuesday,TRUE,12-07-2016
3969,Airport,163,Trip Completed,13-07-2016 22:58,13-07-2016 23:58,22:58:22,23:58:00,22,Wednesday,TRUE,13-07-2016
4397,City,163,Trip Completed,14-07-2016 07:56,14-07-2016 08:57,07:56:05,08:57:30,7,Thursday,TRUE,14-07-2016
5326,City,163,Trip Completed,14-07-2016 22:09,14-07-2016 23:13,22:09:30,23:13:16,22,Thursday,TRUE,14-07-2016
5987,City,163,Trip Completed,15-07-2016 11:42,15-07-2016 12:49,11:42:14,12:49:39,11,Friday,TRUE,15-07-2016
6152,Airport,163,Trip Completed,15-07-2016 16:15,15-07-2016 17:16,16:15:34,17:16:45,16,Friday,TRUE,15-07-2016
6317,City,163,Trip Completed,15-07-2016 18:35,15-07-2016 19:05,18:35:57,19:05:06,18,Friday,TRUE,15-07-2016
602,City,164,Trip Completed,11-07-2016 11:38,07-11-2016 12:57,11:38:00,12:57:00,11,Monday,TRUE,11-07-2016
981,City,164,Trip Completed,11-07-2016 19:01,07-11-2016 19:39,19:01:00,19:39:00,19,Monday,TRUE,11-07-2016
1317,Airport,164,Trip Completed,11-07-2016 22:57,07-11-2016 23:52,22:57:00,23:52:00,22,Monday,TRUE,11-07-2016
2112,Airport,164,Trip Completed,12-07-2016 16:32,07-12-2016 17:03,16:32:00,17:03:00,16,Tuesday,TRUE,12-07-2016
2365,City,164,Trip Completed,12-07-2016 19:34,07-12-2016 20:12,19:34:00,20:12:00,19,Tuesday,TRUE,12-07-2016
2849,City,164,Trip Completed,13-07-2016 05:29,13-07-2016 06:34,05:29:42,06:34:27,5,Wednesday,TRUE,13-07-2016
4573,City,164,Trip Completed,14-07-2016 09:47,14-07-2016 10:47,09:47:53,10:47:05,9,Thursday,TRUE,14-07-2016
5095,City,164,Trip Completed,14-07-2016 19:48,14-07-2016 20:55,19:48:45,20:55:36,19,Thursday,TRUE,14-07-2016
741,Airport,165,Trip Completed,11-07-2016 15:39,07-11-2016 16:27,15:39:00,16:27:00,15,Monday,TRUE,11-07-2016
1873,City,165,Trip Completed,12-07-2016 09:59,07-12-2016 10:44,09:59:00,10:44:00,9,Tuesday,TRUE,12-07-2016
2134,Airport,165,Trip Completed,12-07-2016 17:14,07-12-2016 17:44,17:14:00,17:44:00,17,Tuesday,TRUE,12-07-2016
3461,Airport,165,Trip Completed,13-07-2016 17:04,13-07-2016 18:07,17:04:19,18:07:53,17,Wednesday,TRUE,13-07-2016
3711,Airport,165,Trip Completed,13-07-2016 19:47,13-07-2016 20:46,19:47:15,20:46:01,19,Wednesday,TRUE,13-07-2016
5001,Airport,165,Trip Completed,14-07-2016 18:59,14-07-2016 19:35,18:59:05,19:35:00,18,Thursday,TRUE,14-07-2016
248,City,166,Trip Completed,11-07-2016 06:38,07-11-2016 07:45,06:38:00,07:45:00,6,Monday,TRUE,11-07-2016
1321,Airport,166,Trip Completed,11-07-2016 23:01,07-12-2016 00:05,23:01:00,00:05:00,23,Monday,TRUE,11-07-2016
1997,City,166,Trip Completed,12-07-2016 13:02,07-12-2016 13:57,13:02:00,13:57:00,13,Tuesday,TRUE,12-07-2016
2544,City,166,Trip Completed,12-07-2016 21:22,07-12-2016 21:51,21:22:00,21:51:00,21,Tuesday,TRUE,12-07-2016
3863,City,166,Trip Completed,13-07-2016 21:44,13-07-2016 22:50,21:44:48,22:50:38,21,Wednesday,TRUE,13-07-2016
4336,City,166,Trip Completed,14-07-2016 07:14,14-07-2016 08:34,07:14:05,08:34:21,7,Thursday,TRUE,14-07-2016
4754,City,166,Trip Completed,14-07-2016 15:24,14-07-2016 16:18,15:24:45,16:18:25,15,Thursday,TRUE,14-07-2016
6620,City,166,Trip Completed,15-07-2016 21:48,15-07-2016 22:36,21:48:02,22:36:08,21,Friday,TRUE,15-07-2016
500,Airport,167,Trip Completed,11-07-2016 09:38,07-11-2016 10:12,09:38:00,10:12:00,9,Monday,TRUE,11-07-2016
1518,City,167,Trip Completed,12-07-2016 05:50,07-12-2016 06:38,05:50:00,06:38:00,5,Tuesday,TRUE,12-07-2016
3082,City,167,Trip Completed,13-07-2016 08:10,13-07-2016 08:50,08:10:03,08:50:37,8,Wednesday,TRUE,13-07-2016
3478,Airport,167,Trip Completed,13-07-2016 17:19,13-07-2016 17:53,17:19:57,17:53:56,17,Wednesday,TRUE,13-07-2016
4539,City,167,Trip Completed,14-07-2016 09:35,14-07-2016 10:46,09:35:42,10:46:02,9,Thursday,TRUE,14-07-2016
4791,City,167,Trip Completed,14-07-2016 16:43,14-07-2016 17:32,16:43:10,17:32:58,16,Thursday,TRUE,14-07-2016
5263,City,167,Trip Completed,14-07-2016 21:30,14-07-2016 21:59,21:30:34,21:59:26,21,Thursday,TRUE,14-07-2016
1679,City,168,Trip Completed,12-07-2016 07:46,07-12-2016 08:24,07:46:00,08:24:00,7,Tuesday,TRUE,12-07-2016
2276,Airport,168,Trip Completed,12-07-2016 18:38,07-12-2016 19:46,18:38:00,19:46:00,18,Tuesday,TRUE,12-07-2016
2747,Airport,168,Trip Completed,13-07-2016 03:17,13-07-2016 03:54,03:17:00,03:54:54,3,Wednesday,TRUE,13-07-2016
3370,City,168,Trip Completed,13-07-2016 13:56,13-07-2016 14:56,13:56:50,14:56:07,13,Wednesday,TRUE,13-07-2016
3741,Airport,168,Trip Completed,13-07-2016 20:14,13-07-2016 21:21,20:14:21,21:21:35,20,Wednesday,TRUE,13-07-2016
4266,Airport,168,Trip Completed,14-07-2016 06:10,14-07-2016 06:56,06:10:03,06:56:04,6,Thursday,TRUE,14-07-2016
5596,City,168,Trip Completed,15-07-2016 06:08,15-07-2016 06:51,06:08:33,06:51:04,6,Friday,TRUE,15-07-2016
5961,Airport,168,Trip Completed,15-07-2016 10:55,15-07-2016 11:54,10:55:52,11:54:35,10,Friday,TRUE,15-07-2016
6418,City,168,Trip Completed,15-07-2016 19:45,15-07-2016 20:22,19:45:28,20:22:56,19,Friday,TRUE,15-07-2016
759,City,169,Trip Completed,11-07-2016 16:16,07-11-2016 16:47,16:16:00,16:47:00,16,Monday,TRUE,11-07-2016
2524,Airport,169,Trip Completed,12-07-2016 21:09,07-12-2016 21:55,21:09:00,21:55:00,21,Tuesday,TRUE,12-07-2016
2769,Airport,169,Trip Completed,13-07-2016 04:13,13-07-2016 05:06,04:13:56,05:06:39,4,Wednesday,TRUE,13-07-2016
5071,Airport,169,Trip Completed,14-07-2016 19:30,14-07-2016 20:17,19:30:33,20:17:28,19,Thursday,TRUE,14-07-2016
5287,City,169,Trip Completed,14-07-2016 21:46,14-07-2016 22:35,21:46:45,22:35:39,21,Thursday,TRUE,14-07-2016
33,Airport,170,Trip Completed,11-07-2016 02:17,07-11-2016 03:31,02:17:00,03:31:00,2,Monday,TRUE,11-07-2016
2692,City,170,Trip Completed,13-07-2016 00:42,13-07-2016 01:40,00:42:20,01:40:54,0,Wednesday,TRUE,13-07-2016
2835,City,170,Trip Completed,13-07-2016 05:19,13-07-2016 06:24,05:19:47,06:24:44,5,Wednesday,TRUE,13-07-2016
3122,Airport,170,Trip Completed,13-07-2016 08:37,13-07-2016 09:13,08:37:13,09:13:33,8,Wednesday,TRUE,13-07-2016
3465,City,170,Trip Completed,13-07-2016 17:12,13-07-2016 18:03,17:12:20,18:03:50,17,Wednesday,TRUE,13-07-2016
3857,City,170,Trip Completed,13-07-2016 21:34,13-07-2016 22:46,21:34:05,22:46:22,21,Wednesday,TRUE,13-07-2016
4343,Airport,170,Trip Completed,14-07-2016 07:17,14-07-2016 08:07,07:17:34,08:07:51,7,Thursday,TRUE,14-07-2016
4417,City,170,Trip Completed,14-07-2016 08:13,14-07-2016 09:07,08:13:37,09:07:38,8,Thursday,TRUE,14-07-2016
5756,City,170,Trip Completed,15-07-2016 08:03,15-07-2016 08:51,08:03:01,08:51:47,8,Friday,TRUE,15-07-2016
5907,Airport,170,Trip Completed,15-07-2016 09:56,15-07-2016 11:04,09:56:35,11:04:43,9,Friday,TRUE,15-07-2016
699,Airport,171,Trip Completed,11-07-2016 14:02,07-11-2016 15:02,14:02:00,15:02:00,14,Monday,TRUE,11-07-2016
821,City,171,Trip Completed,11-07-2016 17:34,07-11-2016 17:57,17:34:00,17:57:00,17,Monday,TRUE,11-07-2016
2085,City,171,Trip Completed,12-07-2016 15:41,07-12-2016 16:27,15:41:00,16:27:00,15,Tuesday,TRUE,12-07-2016
2346,Airport,171,Trip Completed,12-07-2016 19:17,07-12-2016 20:04,19:17:00,20:04:00,19,Tuesday,TRUE,12-07-2016
2704,City,171,Trip Completed,13-07-2016 01:12,13-07-2016 01:58,01:12:32,01:58:09,1,Wednesday,TRUE,13-07-2016
2901,Airport,171,Trip Completed,13-07-2016 06:04,13-07-2016 07:17,06:04:24,07:17:36,6,Wednesday,TRUE,13-07-2016
3475,City,171,Trip Completed,13-07-2016 17:19,13-07-2016 17:55,17:19:55,17:55:50,17,Wednesday,TRUE,13-07-2016
3743,Airport,171,Trip Completed,13-07-2016 20:19,13-07-2016 21:10,20:19:50,21:10:17,20,Wednesday,TRUE,13-07-2016
5209,Airport,171,Trip Completed,14-07-2016 20:58,14-07-2016 21:59,20:58:21,21:59:37,20,Thursday,TRUE,14-07-2016
6674,Airport,171,Trip Completed,15-07-2016 22:25,15-07-2016 23:08,22:25:32,23:08:33,22,Friday,TRUE,15-07-2016
714,City,172,Trip Completed,11-07-2016 14:28,07-11-2016 15:34,14:28:00,15:34:00,14,Monday,TRUE,11-07-2016
792,Airport,172,Trip Completed,11-07-2016 17:01,07-11-2016 17:44,17:01:00,17:44:00,17,Monday,TRUE,11-07-2016
1341,Airport,172,Trip Completed,11-07-2016 23:26,07-12-2016 00:06,23:26:00,00:06:00,23,Monday,TRUE,11-07-2016
1745,City,172,Trip Completed,12-07-2016 08:22,07-12-2016 09:13,08:22:00,09:13:00,8,Tuesday,TRUE,12-07-2016
1971,City,172,Trip Completed,12-07-2016 12:08,07-12-2016 13:25,12:08:00,13:25:00,12,Tuesday,TRUE,12-07-2016
2632,City,172,Trip Completed,12-07-2016 22:19,07-12-2016 23:21,22:19:00,23:21:00,22,Tuesday,TRUE,12-07-2016
2935,City,172,Trip Completed,13-07-2016 06:30,13-07-2016 07:01,06:30:08,07:01:42,6,Wednesday,TRUE,13-07-2016
3142,Airport,172,Trip Completed,13-07-2016 08:50,13-07-2016 09:59,08:50:45,09:59:05,8,Wednesday,TRUE,13-07-2016
4516,City,172,Trip Completed,14-07-2016 09:11,14-07-2016 09:57,09:11:02,09:57:19,9,Thursday,TRUE,14-07-2016
4605,Airport,172,Trip Completed,14-07-2016 10:14,14-07-2016 11:25,10:14:36,11:25:20,10,Thursday,TRUE,14-07-2016
5936,Airport,172,Trip Completed,15-07-2016 10:17,15-07-2016 11:04,10:17:39,11:04:32,10,Friday,TRUE,15-07-2016
6621,City,172,Trip Completed,15-07-2016 21:49,15-07-2016 22:30,21:49:39,22:30:22,21,Friday,TRUE,15-07-2016
752,Airport,173,Trip Completed,11-07-2016 16:03,07-11-2016 17:08,16:03:00,17:08:00,16,Monday,TRUE,11-07-2016
1336,City,173,Trip Completed,11-07-2016 23:17,07-11-2016 23:52,23:17:00,23:52:00,23,Monday,TRUE,11-07-2016
1836,Airport,173,Trip Completed,12-07-2016 09:37,07-12-2016 10:19,09:37:00,10:19:00,9,Tuesday,TRUE,12-07-2016
2447,Airport,173,Trip Completed,12-07-2016 20:24,07-12-2016 21:36,20:24:00,21:36:00,20,Tuesday,TRUE,12-07-2016
3517,Airport,173,Trip Completed,13-07-2016 17:46,13-07-2016 18:35,17:46:30,18:35:16,17,Wednesday,TRUE,13-07-2016
3831,Airport,173,Trip Completed,13-07-2016 21:16,13-07-2016 22:16,21:16:33,22:16:02,21,Wednesday,TRUE,13-07-2016
4136,City,173,Trip Completed,14-07-2016 04:46,14-07-2016 05:21,04:46:17,05:21:42,4,Thursday,TRUE,14-07-2016
4700,Airport,173,Trip Completed,14-07-2016 13:08,14-07-2016 13:54,13:08:15,13:54:59,13,Thursday,TRUE,14-07-2016
5484,City,173,Trip Completed,15-07-2016 04:54,15-07-2016 05:47,04:54:59,05:47:16,4,Friday,TRUE,15-07-2016
5900,City,173,Trip Completed,15-07-2016 09:53,15-07-2016 10:44,09:53:30,10:44:45,9,Friday,TRUE,15-07-2016
6634,Airport,173,Trip Completed,15-07-2016 22:03,15-07-2016 22:44,22:03:00,22:44:41,22,Friday,TRUE,15-07-2016
426,City,174,Trip Completed,11-07-2016 08:48,07-11-2016 09:53,08:48:00,09:53:00,8,Monday,TRUE,11-07-2016
1320,City,174,Trip Completed,11-07-2016 22:52,07-12-2016 00:06,22:52:00,00:06:00,22,Monday,TRUE,11-07-2016
1588,City,174,Trip Completed,12-07-2016 06:32,07-12-2016 07:19,06:32:00,07:19:00,6,Tuesday,TRUE,12-07-2016
2375,Airport,174,Trip Completed,12-07-2016 19:38,07-12-2016 20:38,19:38:00,20:38:00,19,Tuesday,TRUE,12-07-2016
4411,Airport,174,Trip Completed,14-07-2016 08:09,14-07-2016 08:52,08:09:40,08:52:11,8,Thursday,TRUE,14-07-2016
4769,Airport,174,Trip Completed,14-07-2016 15:42,14-07-2016 16:41,15:42:35,16:41:05,15,Thursday,TRUE,14-07-2016
5149,City,174,Trip Completed,14-07-2016 20:27,14-07-2016 21:26,20:27:10,21:26:22,20,Thursday,TRUE,14-07-2016
5659,City,174,Trip Completed,15-07-2016 07:03,15-07-2016 08:08,07:03:49,08:08:48,7,Friday,TRUE,15-07-2016
545,City,175,Trip Completed,11-07-2016 10:06,07-11-2016 10:42,10:06:00,10:42:00,10,Monday,TRUE,11-07-2016
778,City,175,Trip Completed,11-07-2016 16:39,07-11-2016 17:18,16:39:00,17:18:00,16,Monday,TRUE,11-07-2016
1289,City,175,Trip Completed,11-07-2016 22:26,07-11-2016 22:55,22:26:00,22:55:00,22,Monday,TRUE,11-07-2016
1654,Airport,175,Trip Completed,12-07-2016 07:23,07-12-2016 08:06,07:23:00,08:06:00,7,Tuesday,TRUE,12-07-2016
1945,Airport,175,Trip Completed,12-07-2016 11:33,07-12-2016 12:44,11:33:00,12:44:00,11,Tuesday,TRUE,12-07-2016
2460,City,175,Trip Completed,12-07-2016 20:29,07-12-2016 21:40,20:29:00,21:40:00,20,Tuesday,TRUE,12-07-2016
2877,Airport,175,Trip Completed,13-07-2016 05:49,13-07-2016 07:03,05:49:52,07:03:47,5,Wednesday,TRUE,13-07-2016
3264,City,175,Trip Completed,13-07-2016 10:21,13-07-2016 11:31,10:21:04,11:31:53,10,Wednesday,TRUE,13-07-2016
3927,City,175,Trip Completed,13-07-2016 22:22,13-07-2016 23:21,22:22:46,23:21:28,22,Wednesday,TRUE,13-07-2016
5774,City,175,Trip Completed,15-07-2016 08:29,15-07-2016 09:22,08:29:25,09:22:31,8,Friday,TRUE,15-07-2016
923,City,176,Trip Completed,11-07-2016 18:26,07-11-2016 19:37,18:26:00,19:37:00,18,Monday,TRUE,11-07-2016
1439,City,176,Trip Completed,12-07-2016 04:45,07-12-2016 05:19,04:45:00,05:19:00,4,Tuesday,TRUE,12-07-2016
2130,City,176,Trip Completed,12-07-2016 17:04,07-12-2016 17:46,17:04:00,17:46:00,17,Tuesday,TRUE,12-07-2016
2797,City,176,Trip Completed,13-07-2016 04:53,13-07-2016 06:07,04:53:36,06:07:10,4,Wednesday,TRUE,13-07-2016
3135,Airport,176,Trip Completed,13-07-2016 08:48,13-07-2016 09:21,08:48:27,09:21:33,8,Wednesday,TRUE,13-07-2016
3525,Airport,176,Trip Completed,13-07-2016 17:48,13-07-2016 18:50,17:48:26,18:50:29,17,Wednesday,TRUE,13-07-2016
3925,Airport,176,Trip Completed,13-07-2016 22:26,13-07-2016 23:25,22:26:29,23:25:18,22,Wednesday,TRUE,13-07-2016
4087,City,176,Trip Completed,14-07-2016 02:52,14-07-2016 03:57,02:52:39,03:57:26,2,Thursday,TRUE,14-07-2016
4706,City,176,Trip Completed,14-07-2016 13:14,14-07-2016 14:00,13:14:44,14:00:22,13,Thursday,TRUE,14-07-2016
5448,Airport,176,Trip Completed,15-07-2016 03:22,15-07-2016 04:27,03:22:27,04:27:10,3,Friday,TRUE,15-07-2016
5645,City,176,Trip Completed,15-07-2016 06:51,15-07-2016 07:35,06:51:10,07:35:48,6,Friday,TRUE,15-07-2016
5862,City,176,Trip Completed,15-07-2016 09:19,15-07-2016 09:56,09:19:29,09:56:53,9,Friday,TRUE,15-07-2016
6079,Airport,176,Trip Completed,15-07-2016 14:21,15-07-2016 15:07,14:21:50,15:07:16,14,Friday,TRUE,15-07-2016
6648,Airport,176,Trip Completed,15-07-2016 22:04,15-07-2016 23:14,22:04:52,23:14:39,22,Friday,TRUE,15-07-2016
863,City,177,Trip Completed,11-07-2016 17:55,07-11-2016 18:43,17:55:00,18:43:00,17,Monday,TRUE,11-07-2016
1324,City,177,Trip Completed,11-07-2016 22:59,07-12-2016 00:05,22:59:00,00:05:00,22,Monday,TRUE,11-07-2016
1666,City,177,Trip Completed,12-07-2016 07:37,07-12-2016 08:49,07:37:00,08:49:00,7,Tuesday,TRUE,12-07-2016
1797,Airport,177,Trip Completed,12-07-2016 09:15,07-12-2016 09:41,09:15:00,09:41:00,9,Tuesday,TRUE,12-07-2016
2279,Airport,177,Trip Completed,12-07-2016 18:38,07-12-2016 19:26,18:38:00,19:26:00,18,Tuesday,TRUE,12-07-2016
2997,City,177,Trip Completed,13-07-2016 07:10,13-07-2016 07:49,07:10:45,07:49:08,7,Wednesday,TRUE,13-07-2016
3343,Airport,177,Trip Completed,13-07-2016 12:57,13-07-2016 13:42,12:57:34,13:42:02,12,Wednesday,TRUE,13-07-2016
3625,Airport,177,Trip Completed,13-07-2016 18:57,13-07-2016 20:01,18:57:24,20:01:21,18,Wednesday,TRUE,13-07-2016
4310,City,177,Trip Completed,14-07-2016 06:48,14-07-2016 07:42,06:48:51,07:42:31,6,Thursday,TRUE,14-07-2016
